structure_id,SMILES,InChIKey
3290d0ea164ede02,O/C(=N/C1CCN(C[C@@H]2CCCO2)CC1)c1ccncc1Cl,RMLMWDSLWPMNMO-ZDUSSCGKSA-N
a98527f46e7b4220,O=C(NC1CCN(C[C@H]2CCCO2)CC1)c1ccncc1Cl,RMLMWDSLWPMNMO-CYBMUJFWSA-N
7f4da9c32be65532,O/C(=N\C1CCN(C[C@H]2CCCO2)CC1)c1ccncc1Cl,RMLMWDSLWPMNMO-CYBMUJFWSA-N
8671a8123c8bbb23,O/C(=N/C1CCN(C[C@H]2CCCO2)CC1)c1ccncc1Cl,RMLMWDSLWPMNMO-CYBMUJFWSA-N
f8e27bd5de364340,COCCn1nnnc1[C@H]1CN(C(=O)CCn2nc(C)cc2C)CCO1,DQSIDBIOGCBDQZ-CQSZACIVSA-N
9c8982c8405b3181,COCCn1nnnc1[C@@H]1CN(C(=O)CCn2nc(C)cc2C)CCO1,DQSIDBIOGCBDQZ-AWEZNQCLSA-N
c0f80d44279a789f,Nc1nc(CCCNC(=O)[C@@H]2Cc3ccccc3S(=O)(=O)N2)cs1,BLTILVDPQOKZIC-LBPRGKRZSA-N
6b850bc2c7c74478,N=c1[nH]c(CCCNC(=O)[C@@H]2Cc3ccccc3S(=O)(=O)N2)cs1,BLTILVDPQOKZIC-LBPRGKRZSA-N
5ab0f0e2e25df5c6,Nc1nc(CCCNC(=O)[C@H]2Cc3ccccc3S(=O)(=O)N2)cs1,BLTILVDPQOKZIC-GFCCVEGCSA-N
261e1ffb37648193,N=c1[nH]c(CCCNC(=O)[C@H]2Cc3ccccc3S(=O)(=O)N2)cs1,BLTILVDPQOKZIC-GFCCVEGCSA-N
92a2c7b79118d132,Cc1c(C)c2c(c(C)c1O)CC[C@](C)(C(=O)NCCc1nnn[nH]1)O2,JMGHORKDXUNLEH-QGZVFWFLSA-N
be5088d2d1ebf346,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(C(=O)NCCc1nnn[nH]1)O2,JMGHORKDXUNLEH-KRWDZBQOSA-N
a55a6734f8599737,CC(C)N1CCO[C@H](CC(=O)N(C)CCN2CCCC2)C1,BSCUKTYGNPOYNP-OAHLLOKOSA-N
426b7cbd733c1af9,CC(C)N1CCO[C@@H](CC(=O)N(C)CCN2CCCC2)C1,BSCUKTYGNPOYNP-HNNXBMFYSA-N
0e1ba71047104206,CC(C)n1cnnc1[C@H](C)NC(=O)c1n[nH]c(N)c1-c1ccccc1,VHVNDQKPIUATQX-NSHDSACASA-N
5af30ecaf5fef4bc,CC(C)n1cnnc1[C@H](C)NC(=O)c1[nH]nc(N)c1-c1ccccc1,VHVNDQKPIUATQX-NSHDSACASA-N
c1d1a18b980e8e68,CC(C)n1cnnc1[C@H](C)/N=C(/O)c1n[nH]c(N)c1-c1ccccc1,VHVNDQKPIUATQX-NSHDSACASA-N
6e904b05325f6d5f,CC(C)n1cnnc1[C@H](C)NC(=O)c1[nH][nH]c(=N)c1-c1ccccc1,VHVNDQKPIUATQX-NSHDSACASA-N
e59a8fa74b81d425,CC(C)n1cnnc1[C@H](C)/N=C(\O)c1n[nH]c(N)c1-c1ccccc1,VHVNDQKPIUATQX-NSHDSACASA-N
124353f646003d4f,CC(C)n1cnnc1[C@@H](C)NC(=O)c1n[nH]c(N)c1-c1ccccc1,VHVNDQKPIUATQX-LLVKDONJSA-N
f6af8514585337e2,CC(C)n1cnnc1[C@@H](C)/N=C(/O)c1n[nH]c(N)c1-c1ccccc1,VHVNDQKPIUATQX-LLVKDONJSA-N
ebc38e4635a78c82,CC(C)n1cnnc1[C@@H](C)NC(=O)c1[nH]nc(N)c1-c1ccccc1,VHVNDQKPIUATQX-LLVKDONJSA-N
0ce9332bd73197f3,CC(C)n1cnnc1[C@@H](C)NC(=O)c1[nH][nH]c(=N)c1-c1ccccc1,VHVNDQKPIUATQX-LLVKDONJSA-N
aa6f2cf3ad3a1125,CC(C)n1cnnc1[C@@H](C)/N=C(\O)c1n[nH]c(N)c1-c1ccccc1,VHVNDQKPIUATQX-LLVKDONJSA-N
44fa903a3e2bf30e,Cn1ncnc1[C@H](NC(=O)CCn1ccc(=O)[nH]c1=O)C1CC1,RVZWHUZLTUHNPS-GFCCVEGCSA-N
9dd85244e3c2299c,Cn1ncnc1[C@H](NC(=O)CCn1ccc(O)nc1=O)C1CC1,RVZWHUZLTUHNPS-GFCCVEGCSA-N
d76b66170539e36f,Cn1ncnc1[C@H](NC(=O)CCn1ccc(=O)nc1O)C1CC1,RVZWHUZLTUHNPS-GFCCVEGCSA-N
4a3bc03b980a537f,Cn1ncnc1[C@@H](NC(=O)CCn1ccc(=O)[nH]c1=O)C1CC1,RVZWHUZLTUHNPS-LBPRGKRZSA-N
150e46b12df75c8c,Cn1ncnc1[C@@H](NC(=O)CCn1ccc(=O)nc1O)C1CC1,RVZWHUZLTUHNPS-LBPRGKRZSA-N
ec19391d4e7eeb4c,Cn1ncnc1[C@@H](NC(=O)CCn1ccc(O)nc1=O)C1CC1,RVZWHUZLTUHNPS-LBPRGKRZSA-N
75c4a5431e87be6f,COc1ccc([C@@H](NC(=O)Cc2c[nH]c(=O)[nH]c2=O)[C@H]2C[C@@H](O)C2)cn1,HDASUNUSFVONSG-IFUGULHKSA-N
54f0232e07fb01c7,COc1ccc([C@@H](NC(=O)Cc2c[nH]c(O)nc2=O)[C@H]2C[C@@H](O)C2)cn1,HDASUNUSFVONSG-IFUGULHKSA-N
c2b7e7ceb1a991c6,COc1ccc([C@@H](NC(=O)Cc2cnc(O)[nH]c2=O)[C@H]2C[C@@H](O)C2)cn1,HDASUNUSFVONSG-IFUGULHKSA-N
5260e5d84154bc58,COc1ccc([C@@H](NC(=O)Cc2c[nH]c(=O)nc2O)[C@H]2C[C@@H](O)C2)cn1,HDASUNUSFVONSG-IFUGULHKSA-N
ee1f339cbde5199e,COc1ccc([C@H](NC(=O)Cc2c[nH]c(=O)[nH]c2=O)[C@H]2C[C@@H](O)C2)cn1,HDASUNUSFVONSG-NVBFEUDRSA-N
6b23cbc4defc4c57,COc1ccc([C@H](NC(=O)Cc2cnc(O)[nH]c2=O)[C@H]2C[C@@H](O)C2)cn1,HDASUNUSFVONSG-NVBFEUDRSA-N
f201ad6e3871633a,COc1ccc([C@H](NC(=O)Cc2c[nH]c(=O)nc2O)[C@H]2C[C@@H](O)C2)cn1,HDASUNUSFVONSG-NVBFEUDRSA-N
351da5dcf7a0eaef,COc1ccc([C@H](NC(=O)Cc2c[nH]c(O)nc2=O)[C@H]2C[C@@H](O)C2)cn1,HDASUNUSFVONSG-NVBFEUDRSA-N
03a2f0aa1a4d95af,CCCO[C@@H]1CCCN(CCc2c[nH]c(=O)n(C)c2=O)C1,PESVRQAQKFFLCD-CYBMUJFWSA-N
d8828f13bf81552e,CCCO[C@@H]1CCCN(CCc2cnc(O)n(C)c2=O)C1,PESVRQAQKFFLCD-CYBMUJFWSA-N
1a1253e0040e8f9e,CCCO[C@H]1CCCN(CCc2c[nH]c(=O)n(C)c2=O)C1,PESVRQAQKFFLCD-ZDUSSCGKSA-N
9139d15b4fcdb38a,CCCO[C@H]1CCCN(CCc2cnc(O)n(C)c2=O)C1,PESVRQAQKFFLCD-ZDUSSCGKSA-N
e2b8425c8c900154,Cc1nc(-c2ccc(CNC(=O)C[C@H]3C(=O)N(C)C(=O)N3C)cc2)no1,ASFAWUKZIILQMO-ZDUSSCGKSA-N
83168d48dc75cfc8,Cc1nc(-c2ccc(CNC(=O)C[C@@H]3C(=O)N(C)C(=O)N3C)cc2)no1,ASFAWUKZIILQMO-CYBMUJFWSA-N
0d372aa5407cfeeb,Cc1cc(C)n(CCCNC(=O)N2CC[C@@H](CS(N)(=O)=O)C2)n1,FMQHYGQKRVZIJQ-CYBMUJFWSA-N
9ebf2b5da91262cb,Cc1cc(C)n(CCC/N=C(/O)N2CC[C@@H](CS(N)(=O)=O)C2)n1,FMQHYGQKRVZIJQ-CYBMUJFWSA-N
f73c2ddeabe15e82,Cc1cc(C)n(CCC/N=C(\O)N2CC[C@@H](CS(N)(=O)=O)C2)n1,FMQHYGQKRVZIJQ-CYBMUJFWSA-N
5e953cacd9665f68,Cc1cc(C)n(CCCNC(=O)N2CC[C@H](CS(N)(=O)=O)C2)n1,FMQHYGQKRVZIJQ-ZDUSSCGKSA-N
998205e2df6da74d,Cc1cc(C)n(CCC/N=C(/O)N2CC[C@H](CS(N)(=O)=O)C2)n1,FMQHYGQKRVZIJQ-ZDUSSCGKSA-N
32375944357adbc8,Cc1cc(C)n(CCC/N=C(\O)N2CC[C@H](CS(N)(=O)=O)C2)n1,FMQHYGQKRVZIJQ-ZDUSSCGKSA-N
b13bac975a71522a,Cn1ccnc1[C@H](NC(=O)Cn1nnnc1N)c1ccccc1,DJVKARZNKJFMMH-GFCCVEGCSA-N
c2b64e478694aea1,Cn1ccnc1[C@H](NC(=O)Cn1nn[nH]c1=N)c1ccccc1,DJVKARZNKJFMMH-GFCCVEGCSA-N
c4942a3e1109fc3e,Cn1ccnc1[C@@H](NC(=O)Cn1nnnc1N)c1ccccc1,DJVKARZNKJFMMH-LBPRGKRZSA-N
9254b1572f9b9ff1,Cn1ccnc1[C@@H](NC(=O)Cn1nn[nH]c1=N)c1ccccc1,DJVKARZNKJFMMH-LBPRGKRZSA-N
60f5d704a0a9fdd6,COCCc1noc([C@@H](C)NC(=O)c2nonc2C)n1,ZPOIABPRAMEOQX-SSDOTTSWSA-N
c101f9211f69865e,COCCc1noc([C@@H](C)/N=C(/O)c2nonc2C)n1,ZPOIABPRAMEOQX-SSDOTTSWSA-N
e14f76aef318784f,COCCc1noc([C@@H](C)/N=C(\O)c2nonc2C)n1,ZPOIABPRAMEOQX-SSDOTTSWSA-N
96b0d490e3458b46,COCCc1noc([C@H](C)NC(=O)c2nonc2C)n1,ZPOIABPRAMEOQX-ZETCQYMHSA-N
14c266cc103cca7e,COCCc1noc([C@H](C)/N=C(\O)c2nonc2C)n1,ZPOIABPRAMEOQX-ZETCQYMHSA-N
b4cfc98d4dd7b8f3,COCCc1noc([C@H](C)/N=C(/O)c2nonc2C)n1,ZPOIABPRAMEOQX-ZETCQYMHSA-N
de6e2604d9a9e52f,COc1cccc(-c2ncc(CNC(=O)C[C@H]3NC(=O)NC3=O)s2)c1,AFVOGNORPZPQDB-GFCCVEGCSA-N
64253152312a8a63,COc1cccc(-c2ncc(CNC(=O)C[C@H]3NC(O)=NC3=O)s2)c1,AFVOGNORPZPQDB-GFCCVEGCSA-N
9576165e7882e563,COc1cccc(-c2ncc(CNC(=O)C[C@H]3N=C(O)NC3=O)s2)c1,AFVOGNORPZPQDB-GFCCVEGCSA-N
3769ed9f4ebf2528,COc1cccc(-c2ncc(CNC(=O)C[C@H]3NC(=O)N=C3O)s2)c1,AFVOGNORPZPQDB-GFCCVEGCSA-N
70268c1ec35a2477,COc1cccc(-c2ncc(CNC(=O)C[C@@H]3NC(=O)NC3=O)s2)c1,AFVOGNORPZPQDB-LBPRGKRZSA-N
4cdcca222c6ae659,COc1cccc(-c2ncc(CNC(=O)C[C@@H]3NC(O)=NC3=O)s2)c1,AFVOGNORPZPQDB-LBPRGKRZSA-N
44135075331a39b8,COc1cccc(-c2ncc(CNC(=O)C[C@@H]3N=C(O)NC3=O)s2)c1,AFVOGNORPZPQDB-LBPRGKRZSA-N
d7864bc17b7f8836,COc1cccc(-c2ncc(CNC(=O)C[C@@H]3NC(=O)N=C3O)s2)c1,AFVOGNORPZPQDB-LBPRGKRZSA-N
2b518bec05b06a0b,CNC(=O)Cc1ccc(NC(=O)NC[C@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-CQSZACIVSA-N
ace93aaa1811b587,CNC(=O)Cc1ccc(N/C(O)=N/C[C@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-CQSZACIVSA-N
76f020ce8629bc6b,CNC(=O)Cc1ccc(/N=C(/O)NC[C@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-CQSZACIVSA-N
b458271e6b0cb00a,C/N=C(/O)Cc1ccc(NC(=O)NC[C@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-CQSZACIVSA-N
06f4d860a33a617a,CNC(=O)Cc1ccc(/N=C(\O)NC[C@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-CQSZACIVSA-N
8ce287d219d3cd01,CNC(=O)Cc1ccc(N/C(O)=N\C[C@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-CQSZACIVSA-N
739f0b1442a369c3,C/N=C(\O)Cc1ccc(NC(=O)NC[C@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-CQSZACIVSA-N
8a55c484ec5470bc,CNC(=O)Cc1ccc(NC(=O)NC[C@@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-AWEZNQCLSA-N
6d7ac6e8a538e979,CNC(=O)Cc1ccc(/N=C(/O)NC[C@@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-AWEZNQCLSA-N
221d70d726037dee,CNC(=O)Cc1ccc(N/C(O)=N\C[C@@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-AWEZNQCLSA-N
7470068d4d6fb5b7,C/N=C(/O)Cc1ccc(NC(=O)NC[C@@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-AWEZNQCLSA-N
7aea135efe0fec44,CNC(=O)Cc1ccc(/N=C(\O)NC[C@@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-AWEZNQCLSA-N
7a58d24d55cf1133,CNC(=O)Cc1ccc(N/C(O)=N/C[C@@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-AWEZNQCLSA-N
45704ea5750d6589,C/N=C(\O)Cc1ccc(NC(=O)NC[C@@H]2CCCN(S(C)(=O)=O)C2)cc1,LALOKYIMIPTENO-AWEZNQCLSA-N
f66cea6a14cac05b,Cc1c([C@@H](C)NC(=O)C(C)(C)n2cccc2)cnn1C,OKUHZNOEDKKWMP-LLVKDONJSA-N
b4c5dae490eb0408,Cc1c([C@@H](C)/N=C(/O)C(C)(C)n2cccc2)cnn1C,OKUHZNOEDKKWMP-LLVKDONJSA-N
4f5094277e134ff5,Cc1c([C@@H](C)/N=C(\O)C(C)(C)n2cccc2)cnn1C,OKUHZNOEDKKWMP-LLVKDONJSA-N
09153ebf0e797cac,Cc1c([C@H](C)NC(=O)C(C)(C)n2cccc2)cnn1C,OKUHZNOEDKKWMP-NSHDSACASA-N
6eb1fe696f57e262,Cc1c([C@H](C)/N=C(/O)C(C)(C)n2cccc2)cnn1C,OKUHZNOEDKKWMP-NSHDSACASA-N
2961d0ed9de91730,Cc1c([C@H](C)/N=C(\O)C(C)(C)n2cccc2)cnn1C,OKUHZNOEDKKWMP-NSHDSACASA-N
e5b49551b07f9ac6,CC[C@H](NC(=O)c1cnc(N)s1)c1nc(C)c[nH]1,NTWIBJRKSKBGEB-ZETCQYMHSA-N
88b19de259e7ab09,CC[C@H](NC(=O)c1cnc(N)s1)c1ncc(C)[nH]1,NTWIBJRKSKBGEB-ZETCQYMHSA-N
6a6ed9e252a7731f,CC[C@H](NC(=O)c1c[nH]c(=N)s1)c1nc(C)c[nH]1,NTWIBJRKSKBGEB-ZETCQYMHSA-N
2c48413248b1ec5e,CC[C@@H](NC(=O)c1cnc(N)s1)c1nc(C)c[nH]1,NTWIBJRKSKBGEB-SSDOTTSWSA-N
81997a2a12f8afc6,CC[C@@H](NC(=O)c1cnc(N)s1)c1ncc(C)[nH]1,NTWIBJRKSKBGEB-SSDOTTSWSA-N
989165d1c1b911a9,CC[C@@H](NC(=O)c1c[nH]c(=N)s1)c1nc(C)c[nH]1,NTWIBJRKSKBGEB-SSDOTTSWSA-N
fff70df233331786,Cc1n[nH]c(SCC(=O)N[C@H](c2ccccc2)c2nnc(N)s2)n1,WQYOVJWTMYZRQN-LLVKDONJSA-N
ab8d71f20c8b2171,Cc1nnc(SCC(=O)N[C@H](c2ccccc2)c2nnc(N)s2)[nH]1,WQYOVJWTMYZRQN-LLVKDONJSA-N
c14f463e4ef2b7be,Cc1n[nH]c(SCC(=O)N[C@H](c2ccccc2)c2n[nH]c(=N)s2)n1,WQYOVJWTMYZRQN-LLVKDONJSA-N
2468bfce7e07e5dc,Cc1n[nH]c(SCC(=O)N[C@@H](c2ccccc2)c2nnc(N)s2)n1,WQYOVJWTMYZRQN-NSHDSACASA-N
351face3aa90e9a5,Cc1nnc(SCC(=O)N[C@@H](c2ccccc2)c2nnc(N)s2)[nH]1,WQYOVJWTMYZRQN-NSHDSACASA-N
66f3e892cde864bd,Cc1n[nH]c(SCC(=O)N[C@@H](c2ccccc2)c2n[nH]c(=N)s2)n1,WQYOVJWTMYZRQN-NSHDSACASA-N
928a3701419bcf7b,Cn1cc(CCCNC(=O)[C@H]2CC(=O)N(C3CC3)C2)cn1,UJLVGWCMNFTHCE-LBPRGKRZSA-N
61ebb504615a7050,Cn1cc(CCC/N=C(/O)[C@H]2CC(=O)N(C3CC3)C2)cn1,UJLVGWCMNFTHCE-LBPRGKRZSA-N
77e7a72c55fd6ab2,Cn1cc(CCC/N=C(\O)[C@H]2CC(=O)N(C3CC3)C2)cn1,UJLVGWCMNFTHCE-LBPRGKRZSA-N
fdd0cea8c227db96,Cn1cc(CCCNC(=O)[C@@H]2CC(=O)N(C3CC3)C2)cn1,UJLVGWCMNFTHCE-GFCCVEGCSA-N
8a87477f9ee22137,Cn1cc(CCC/N=C(\O)[C@@H]2CC(=O)N(C3CC3)C2)cn1,UJLVGWCMNFTHCE-GFCCVEGCSA-N
d38cb4971817085a,Cn1cc(CCC/N=C(/O)[C@@H]2CC(=O)N(C3CC3)C2)cn1,UJLVGWCMNFTHCE-GFCCVEGCSA-N
7b8938c1571a9a15,COCCCN1CCC[C@@H](c2nccn2CC2CCC2)C1,MBFUOROPAUDQLO-MRXNPFEDSA-N
f35cc729b3046096,COCCCN1CCC[C@H](c2nccn2CC2CCC2)C1,MBFUOROPAUDQLO-INIZCTEOSA-N
3e1cdc663fdf2a2a,N#Cc1cccnc1N1CCC(NC(=O)[C@H]2CCC(=O)NC(=O)N2)CC1,OMAQJLYECBEDQT-CYBMUJFWSA-N
5c27c86dcd63cc6a,N#Cc1cccnc1N1CCC(NC(=O)[C@H]2CCC(=O)N=C(O)N2)CC1,OMAQJLYECBEDQT-CYBMUJFWSA-N
b46514363e5a15c8,N#Cc1cccnc1N1CCC(NC(=O)[C@H]2CCC(O)=NC(=O)N2)CC1,OMAQJLYECBEDQT-CYBMUJFWSA-N
ebae71524f7fa31f,N#Cc1cccnc1N1CCC(NC(=O)[C@H]2CCC(=O)NC(O)=N2)CC1,OMAQJLYECBEDQT-CYBMUJFWSA-N
2bba173da72907f0,N#Cc1cccnc1N1CCC(NC(=O)[C@@H]2CCC(=O)NC(=O)N2)CC1,OMAQJLYECBEDQT-ZDUSSCGKSA-N
8d0697a40389830f,N#Cc1cccnc1N1CCC(NC(=O)[C@@H]2CCC(=O)NC(O)=N2)CC1,OMAQJLYECBEDQT-ZDUSSCGKSA-N
0071582733bef9f8,N#Cc1cccnc1N1CCC(NC(=O)[C@@H]2CCC(=O)N=C(O)N2)CC1,OMAQJLYECBEDQT-ZDUSSCGKSA-N
c66228743dab05e9,N#Cc1cccnc1N1CCC(NC(=O)[C@@H]2CCC(O)=NC(=O)N2)CC1,OMAQJLYECBEDQT-ZDUSSCGKSA-N
1659bf5283ba0d49,CC(C)c1noc([C@@H](C)NC(=O)Cc2c[nH]c(=O)n(C)c2=O)n1,YGQIQTSCXMPABE-MRVPVSSYSA-N
c05efd9a36224638,CC(C)c1noc([C@@H](C)NC(=O)Cc2cnc(O)n(C)c2=O)n1,YGQIQTSCXMPABE-MRVPVSSYSA-N
e2e17d7b83c1f678,CC(C)c1noc([C@H](C)NC(=O)Cc2c[nH]c(=O)n(C)c2=O)n1,YGQIQTSCXMPABE-QMMMGPOBSA-N
71cd3545e79366d5,CC(C)c1noc([C@H](C)NC(=O)Cc2cnc(O)n(C)c2=O)n1,YGQIQTSCXMPABE-QMMMGPOBSA-N
e2c71b68a396ed4f,Cc1nc([C@H](C)NC(=O)c2cccn2C)c(C)s1,GKHHBZFYGATEQU-QMMMGPOBSA-N
a5e2742e11c56da2,Cc1nc([C@H](C)/N=C(/O)c2cccn2C)c(C)s1,GKHHBZFYGATEQU-QMMMGPOBSA-N
d03f5d2c86ec674e,Cc1nc([C@H](C)/N=C(\O)c2cccn2C)c(C)s1,GKHHBZFYGATEQU-QMMMGPOBSA-N
01e4e81ed59be7ee,Cc1nc([C@@H](C)NC(=O)c2cccn2C)c(C)s1,GKHHBZFYGATEQU-MRVPVSSYSA-N
a902977e2c0b7705,Cc1nc([C@@H](C)/N=C(\O)c2cccn2C)c(C)s1,GKHHBZFYGATEQU-MRVPVSSYSA-N
9a96b951ca7124f1,Cc1nc([C@@H](C)/N=C(/O)c2cccn2C)c(C)s1,GKHHBZFYGATEQU-MRVPVSSYSA-N
92edd8aec18dc3ff,CCc1nc(C[C@@H]2CN(C(=O)CN3C(=O)OC(C)(C)C3=O)CCO2)no1,RHMXBKFVRLSQQM-SNVBAGLBSA-N
80bd2821f3adcd3e,CCc1nc(C[C@H]2CN(C(=O)CN3C(=O)OC(C)(C)C3=O)CCO2)no1,RHMXBKFVRLSQQM-JTQLQIEISA-N
a78bba3011d4a599,Cc1cc(=O)[nH]c(S[C@@H](C)C(=O)N2CCN(C(=O)c3ccc[nH]3)CC2)n1,IXNZJKCMGBUZGN-LBPRGKRZSA-N
b9865b8559c2eb0b,Cc1cc(=O)[nH]c(S[C@H](C)C(=O)N2CCN(C(=O)c3ccc[nH]3)CC2)n1,IXNZJKCMGBUZGN-GFCCVEGCSA-N
1448576e20974a7e,C[C@H](Cn1cncn1)C(=O)N1CCCN(C(=O)c2c[nH]c(=O)[nH]2)CC1,AFHIXENMTMDRAJ-LLVKDONJSA-N
124ba1cd07a71536,C[C@H](Cn1cncn1)C(=O)N1CCCN(C(=O)c2c[nH]c(O)n2)CC1,AFHIXENMTMDRAJ-LLVKDONJSA-N
92ef948c5e791419,C[C@H](Cn1cncn1)C(=O)N1CCCN(C(=O)c2cnc(O)[nH]2)CC1,AFHIXENMTMDRAJ-LLVKDONJSA-N
35f4ca7824ad4916,C[C@@H](Cn1cncn1)C(=O)N1CCCN(C(=O)c2c[nH]c(=O)[nH]2)CC1,AFHIXENMTMDRAJ-NSHDSACASA-N
a68b15f45f73da39,C[C@@H](Cn1cncn1)C(=O)N1CCCN(C(=O)c2c[nH]c(O)n2)CC1,AFHIXENMTMDRAJ-NSHDSACASA-N
50ef10075692a1f7,C[C@@H](Cn1cncn1)C(=O)N1CCCN(C(=O)c2cnc(O)[nH]2)CC1,AFHIXENMTMDRAJ-NSHDSACASA-N
332511034c01b695,CS(=O)(=O)CCC(=O)N1C[C@@H]2CC[C@H]1C2,BWRDSGZGRVAGCM-BDAKNGLRSA-N
b16deef7dc7fb33f,Cc1ccc2oc(-c3noc([C@@]45CNC[C@@H]4CCOC5)n3)cc2c1,WVXNXIXRJNDTPF-SCLBCKFNSA-N
26e354f29ee05cf3,Cc1ccccc1-c1nnsc1C(=O)N[C@@H]1CCCC(F)(F)[C@H]1O,RVKSNPFCZGUTPN-RISCZKNCSA-N
efe11db1ac20feee,Cc1ccccc1-c1nnsc1/C(O)=N\[C@@H]1CCCC(F)(F)[C@H]1O,RVKSNPFCZGUTPN-RISCZKNCSA-N
f12e528d353eeb65,Cc1ccccc1-c1nnsc1/C(O)=N/[C@@H]1CCCC(F)(F)[C@H]1O,RVKSNPFCZGUTPN-RISCZKNCSA-N
a2fcf63dca5aca38,NC(=O)[C@@H]1CC[C@H](C(=O)N2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)O1,IXCPYABZHOFARI-UONOGXRCSA-N
4b773e69a5404310,N=C(O)[C@@H]1CC[C@H](C(=O)N2CCN(C(=O)c3ccc(C(F)(F)F)cc3)CC2)O1,IXCPYABZHOFARI-UONOGXRCSA-N
0f24072c80fe7d29,CCOC(=O)[C@@H]1CCC[C@@H]1NC(=O)c1n[nH]c2nc[nH]c(=O)c12,ZGHCLLNXTCYXPM-SFYZADRCSA-N
3f4466169fb0ccc1,CCOC(=O)[C@@H]1CCC[C@@H]1NC(=O)c1n[nH]c2ncnc(O)c12,ZGHCLLNXTCYXPM-SFYZADRCSA-N
94d8b2f20b559521,CCOC(=O)[C@@H]1CCC[C@@H]1NC(=O)c1n[nH]c2[nH]cnc(=O)c12,ZGHCLLNXTCYXPM-SFYZADRCSA-N
69bd5ea25718d76a,O=C(Cc1ccc2[nH]ncc2c1)NCC[C@@H]1CCCC[C@@H]1O,SRCYGSBGUHRNBC-BBRMVZONSA-N
d4222e0ce5a62eb8,O/C(Cc1ccc2[nH]ncc2c1)=N/CC[C@@H]1CCCC[C@@H]1O,SRCYGSBGUHRNBC-BBRMVZONSA-N
23490a31d28d747a,O/C(Cc1ccc2[nH]ncc2c1)=N\CC[C@@H]1CCCC[C@@H]1O,SRCYGSBGUHRNBC-BBRMVZONSA-N
f48919bd8a9267cf,Cn1cc(-c2ccc(F)c(C(=O)NCC[C@@H]3CCCC[C@@H]3O)c2)cn1,VHYOVTZGEQNPDZ-UGSOOPFHSA-N
ecbed92fbfb7d210,Cn1cc(-c2ccc(F)c(/C(O)=N\CC[C@@H]3CCCC[C@@H]3O)c2)cn1,VHYOVTZGEQNPDZ-UGSOOPFHSA-N
a18557ffb5351a1a,Cn1cc(-c2ccc(F)c(/C(O)=N/CC[C@@H]3CCCC[C@@H]3O)c2)cn1,VHYOVTZGEQNPDZ-UGSOOPFHSA-N
932d875d9001ddf6,COCCN1C(=O)N[C@@H]2CN(C(=O)C3CCN(c4ncnc5sc(C)c(C)c45)CC3)CC[C@@H]21,ZSIYEMGXOCPCPZ-MSOLQXFVSA-N
9bced1a4356bd871,COCCN1C(O)=N[C@@H]2CN(C(=O)C3CCN(c4ncnc5sc(C)c(C)c45)CC3)CC[C@@H]21,ZSIYEMGXOCPCPZ-MSOLQXFVSA-N
4a91700c3da578a8,C=CC(=O)Nc1cccc(C(=O)N(C)C[C@@H]2CCCN(C)[C@H]2c2ccnn2C)c1,XOGWNPHWUBUGFF-LAUBAEHRSA-N
a3843b20c8b7712f,C=C/C(O)=N/c1cccc(C(=O)N(C)C[C@@H]2CCCN(C)[C@H]2c2ccnn2C)c1,XOGWNPHWUBUGFF-LAUBAEHRSA-N
10bfff3bca11aa47,C=C/C(O)=N\c1cccc(C(=O)N(C)C[C@@H]2CCCN(C)[C@H]2c2ccnn2C)c1,XOGWNPHWUBUGFF-LAUBAEHRSA-N
d56097a42d1d3a04,C=CC(=O)N(C)CC(=O)N1CC[C@@H](c2ccccc2)[C@@H](CO)C1,KGDDZNUMFKDGTD-CVEARBPZSA-N
60ff37ef5af05073,C=CC(=O)N(Cc1cc(C(N)=O)cs1)C[C@@H]1CCO[C@H]1c1cnn(C)c1,VONXVVBKOXSRGT-YVEFUNNKSA-N
18a416327c9ff133,C=CC(=O)N(Cc1cc(C(=N)O)cs1)C[C@@H]1CCO[C@H]1c1cnn(C)c1,VONXVVBKOXSRGT-YVEFUNNKSA-N
04658f85e51d89e7,C=CC(=O)NCCC(=O)N1C[C@@H](C)O[C@@H](c2ccc(F)cc2)C1,MRJSPLGYVCNXMX-IUODEOHRSA-N
